BROJ_CESTICE,area_used_m2,area_official_m2,area_geometry_m2,google_maps_url,property_description,gml_id,CESTICA_ID,POVRSINA_GRAFICKA,MATICNI_BROJ_KO
5190,704.34,704.34,704.3405499979317,"https://www.google.com/maps?q=45.822530524021296,16.154643640581146",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7793102 | SIFRA_NACINA_UPORABE_ZEMLJISTA=547 | NACINA_UPORABE_ZEMLJISTA=NERAZVRSTANA CESTA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5556948 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11847136 | BROJ_ZGRADE=2273 | SIFRA_NACINA_UPORABE_ZGRADE=601 | NACIN_UPORABE_ZGRADE=GOSPODARSKA ZGRADA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=1.46 | ZGRADA_ID=11848599 | BROJ_ZGRADE=10489 | SIFRA_NACINA_UPORABE_ZGRADE=408 | NACIN_UPORABE_ZGRADE=STEPENIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=88.78 | ZGRADA_ID=11846037 | BROJ_ZGRADE=317 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=40.37 | ZGRADA_ID=11847631 | BROJ_ZGRADE=6252 | SIFRA_NACINA_UPORABE_ZGRADE=601 | NACIN_UPORABE_ZGRADE=GOSPODARSKA ZGRADA,CESTICE.37453144,37453144,704.34,325392
4329,704.46,704.46,704.4599500043829,"https://www.google.com/maps?q=45.81503678596446,16.17299743876732",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7705298 | SIFRA_NACINA_UPORABE_ZEMLJISTA=547 | NACINA_UPORABE_ZEMLJISTA=NERAZVRSTANA CESTA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=90.11 | ZGRADA_ID=11849964 | BROJ_ZGRADE=3744 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37461052,37461052,704.46,325392
10089,704.53,704.53,704.5331500028644,"https://www.google.com/maps?q=45.81216048783992,16.156418432490337",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557884 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557883 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=704.53 | NACIN_UPORABE_ID=5557888 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5551590 | SIFRA_NACINA_UPORABE_ZEMLJISTA=303 | NACINA_UPORABE_ZEMLJISTA=KANAL || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5551591 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5551592 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557887 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6815522 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT,CESTICE.37458262,37458262,704.53,325392
1619,704.53,704.53,704.5337999989722,"https://www.google.com/maps?q=45.8253230359057,16.156720650889703",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5553331 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557227 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=87.0 | ZGRADA_ID=11845214 | BROJ_ZGRADE=3910 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=132.71 | ZGRADA_ID=11857180 | BROJ_ZGRADE=17027 | SIFRA_NACINA_UPORABE_ZGRADE=406 | NACIN_UPORABE_ZGRADE=POMOĆNA ZGRADA,CESTICE.37460732,37460732,704.53,325392
1724,704.65,704.65,704.6457499993757,"https://www.google.com/maps?q=45.82674171492175,16.158348954929654",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557271 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7723724 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557272 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=441.33 | NACIN_UPORABE_ID=5557270 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=181.7 | ZGRADA_ID=11842986 | BROJ_ZGRADE=1903 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=81.62 | ZGRADA_ID=11856447 | BROJ_ZGRADE=16756 | SIFRA_NACINA_UPORABE_ZGRADE=406 | NACIN_UPORABE_ZGRADE=POMOĆNA ZGRADA,CESTICE.37457533,37457533,704.65,325392
6034,704.94,704.94,704.9421499915811,"https://www.google.com/maps?q=45.82200848583014,16.133155402990603",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5556070 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557571 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557882 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=87.7 | ZGRADA_ID=11845864 | BROJ_ZGRADE=5884 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=6.18 | ZGRADA_ID=11844728 | BROJ_ZGRADE=4059 | SIFRA_NACINA_UPORABE_ZGRADE=402 | NACIN_UPORABE_ZGRADE=NADSTREŠNICA,CESTICE.37454505,37454505,704.94,325392
2769,705.0,705.0,705.0577499959727,"https://www.google.com/maps?q=45.81998653892096,16.177281571941954",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6464603 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=4.35 | ZGRADA_ID=11848792 | BROJ_ZGRADE=7866 | SIFRA_NACINA_UPORABE_ZGRADE=407 | NACIN_UPORABE_ZGRADE=TERASA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=5.69 | ZGRADA_ID=11847937 | BROJ_ZGRADE=10068 | SIFRA_NACINA_UPORABE_ZGRADE=408 | NACIN_UPORABE_ZGRADE=STEPENIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=125.15 | ZGRADA_ID=11851369 | BROJ_ZGRADE=5037 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37456404,37456404,705.0,325392
8401,705.0,705.0,704.8919000024476,"https://www.google.com/maps?q=45.8037670659084,16.16517895393844",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=704.89 | NACIN_UPORABE_ID=5554323 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5554372 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5554921 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5552561 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5843629 | SIFRA_NACINA_UPORABE_ZEMLJISTA=303 | NACINA_UPORABE_ZEMLJISTA=KANAL,CESTICE.37461961,37461961,705.0,325392
2052,705.0,705.0,704.7469500085386,"https://www.google.com/maps?q=45.822837492790555,16.16873093540639",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7926213 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11842458 | BROJ_ZGRADE=1977 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=214.61 | ZGRADA_ID=11842456 | BROJ_ZGRADE=1975 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37458395,37458395,705.0,325392
1012,705.0,705.0,704.7774000097295,"https://www.google.com/maps?q=45.82681914970872,16.1411927827944",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5555097 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5555225 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5552156 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11846583 | BROJ_ZGRADE=1471 | SIFRA_NACINA_UPORABE_ZGRADE=601 | NACIN_UPORABE_ZGRADE=GOSPODARSKA ZGRADA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11842451 | BROJ_ZGRADE=1968 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=3.21 | ZGRADA_ID=11845471 | BROJ_ZGRADE=9724 | SIFRA_NACINA_UPORABE_ZGRADE=408 | NACIN_UPORABE_ZGRADE=STEPENIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=77.49 | ZGRADA_ID=11846926 | BROJ_ZGRADE=1543 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=41.29 | ZGRADA_ID=11842987 | BROJ_ZGRADE=1904 | SIFRA_NACINA_UPORABE_ZGRADE=601 | NACIN_UPORABE_ZGRADE=GOSPODARSKA ZGRADA,CESTICE.37460259,37460259,705.0,325392
6661,705.02,705.02,705.0186499915591,"https://www.google.com/maps?q=45.81794197126144,16.134085079192314",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7336086 | SIFRA_NACINA_UPORABE_ZEMLJISTA=547 | NACINA_UPORABE_ZEMLJISTA=NERAZVRSTANA CESTA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=550.28 | NACIN_UPORABE_ID=6790541 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6790542 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=131.78 | ZGRADA_ID=11852257 | BROJ_ZGRADE=5138 | SIFRA_NACINA_UPORABE_ZGRADE=102 | NACIN_UPORABE_ZGRADE=STAMBENA ZGRADA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11843933 | BROJ_ZGRADE=8564 | SIFRA_NACINA_UPORABE_ZGRADE=407 | NACIN_UPORABE_ZGRADE=TERASA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=22.96 | ZGRADA_ID=12974500 | BROJ_ZGRADE=17681 | SIFRA_NACINA_UPORABE_ZGRADE=402 | NACIN_UPORABE_ZGRADE=NADSTREŠNICA,CESTICE.37452783,37452783,705.02,325392
3797,705.05,705.05,705.0503000009625,"https://www.google.com/maps?q=45.81244990003347,16.181397912731118",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6131567 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=495.54 | NACIN_UPORABE_ID=6131564 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7461262 | SIFRA_NACINA_UPORABE_ZEMLJISTA=547 | NACINA_UPORABE_ZEMLJISTA=NERAZVRSTANA CESTA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6131565 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11856705 | BROJ_ZGRADE=16362 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11856706 | BROJ_ZGRADE=16363 | SIFRA_NACINA_UPORABE_ZGRADE=601 | NACIN_UPORABE_ZGRADE=GOSPODARSKA ZGRADA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=121.36 | ZGRADA_ID=11845504 | BROJ_ZGRADE=3946 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11856707 | BROJ_ZGRADE=16364 | SIFRA_NACINA_UPORABE_ZGRADE=401 | NACIN_UPORABE_ZGRADE=GARAŽA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=64.59 | ZGRADA_ID=11845499 | BROJ_ZGRADE=3941 | SIFRA_NACINA_UPORABE_ZGRADE=406 | NACIN_UPORABE_ZGRADE=POMOĆNA ZGRADA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=23.56 | ZGRADA_ID=12298331 | BROJ_ZGRADE=17374 | SIFRA_NACINA_UPORABE_ZGRADE=402 | NACIN_UPORABE_ZGRADE=NADSTREŠNICA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11844827 | BROJ_ZGRADE=4216 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37462454,37462454,705.05,325392
1412,705.05,705.05,705.0453000007448,"https://www.google.com/maps?q=45.829555174607265,16.15316375550535",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7067717 | SIFRA_NACINA_UPORABE_ZEMLJISTA=547 | NACINA_UPORABE_ZEMLJISTA=NERAZVRSTANA CESTA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5558064 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5558063 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=25.11 | ZGRADA_ID=11849319 | BROJ_ZGRADE=8952 | SIFRA_NACINA_UPORABE_ZGRADE=407 | NACIN_UPORABE_ZGRADE=TERASA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=4.88 | ZGRADA_ID=11842682 | BROJ_ZGRADE=9420 | SIFRA_NACINA_UPORABE_ZGRADE=408 | NACIN_UPORABE_ZGRADE=STEPENIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=2.86 | ZGRADA_ID=11848381 | BROJ_ZGRADE=8658 | SIFRA_NACINA_UPORABE_ZGRADE=407 | NACIN_UPORABE_ZGRADE=TERASA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=99.98 | ZGRADA_ID=11847896 | BROJ_ZGRADE=5601 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=70.0 | ZGRADA_ID=11847897 | BROJ_ZGRADE=5602 | SIFRA_NACINA_UPORABE_ZGRADE=601 | NACIN_UPORABE_ZGRADE=GOSPODARSKA ZGRADA,CESTICE.37459981,37459981,705.05,325392
2859,705.13,705.13,705.1320000019904,"https://www.google.com/maps?q=45.818733714213515,16.172585670056538",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6909293 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7175825 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6909297 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6889896 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6909295 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11851752 | BROJ_ZGRADE=2539 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=49.21 | ZGRADA_ID=11846802 | BROJ_ZGRADE=1357 | SIFRA_NACINA_UPORABE_ZGRADE=601 | NACIN_UPORABE_ZGRADE=GOSPODARSKA ZGRADA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=116.01 | ZGRADA_ID=11846795 | BROJ_ZGRADE=1350 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37456757,37456757,705.13,325392
2198/1,705.14,705.14,705.1389999943292,"https://www.google.com/maps?q=45.82057636598448,16.167170066597752",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6115963 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6115958 | SIFRA_NACINA_UPORABE_ZEMLJISTA=106 | NACINA_UPORABE_ZEMLJISTA=LIVADA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=705.14 | NACIN_UPORABE_ID=6115964 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557136 | SIFRA_NACINA_UPORABE_ZEMLJISTA=106 | NACINA_UPORABE_ZEMLJISTA=LIVADA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557147 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE,CESTICE.37458242,37458242,705.14,325392
6201,705.32,705.32,705.3165499993031,"https://www.google.com/maps?q=45.82340774708901,16.131978075795498",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7791576 | SIFRA_NACINA_UPORABE_ZEMLJISTA=547 | NACINA_UPORABE_ZEMLJISTA=NERAZVRSTANA CESTA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5551259 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7837750 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=540.76 | NACIN_UPORABE_ID=7837752 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557579 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=67.15 | ZGRADA_ID=11856756 | BROJ_ZGRADE=16836 | SIFRA_NACINA_UPORABE_ZGRADE=406 | NACIN_UPORABE_ZGRADE=POMOĆNA ZGRADA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=97.41 | ZGRADA_ID=11856755 | BROJ_ZGRADE=16835 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37454997,37454997,705.32,325392
3512,705.48,705.48,705.4783499985742,"https://www.google.com/maps?q=45.81692261553991,16.185039790689746",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557192 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7447563 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7461700 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=99.42 | ZGRADA_ID=11852166 | BROJ_ZGRADE=4546 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11852163 | BROJ_ZGRADE=4543 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37457778,37457778,705.48,325392
